id,FAMSIZE,SEX,AGE,MARST,BIRTHYR,YRMARR,RACE,HISPAN,HCOVANY,EDUC,CLASSWKR,UHRSWORK,WORKEDYR,INCTOT,FTOTINC,INCWAGE,INCBUS00,INCWELFR,DIFFHEAR,VETSTAT,DEPARTS,ARRIVES,GCHOUSE,WORK_STATUS,DIVINYR,WIDINYR
3312,2,female,80,Married,1935,1954,white,0,1,Less than high school,Works for wages,0,No,7300,47900,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3313,2,female,73,Married,1942,1962,white,0,1,High school,Works for wages,0,No,9000,57000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3314,1,male,82,Widowed,1933,1958,white,0,1,College or greater,Works for wages,0,No,45000,45000,0,0,0,1,Veteran,NA,NA,0,Not in labor force,0,0
3315,2,female,67,Married,1948,1966,white,0,1,High school,Works for wages,0,No,9000,45500,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3316,1,female,67,Widowed,1948,1965,white,0,1,Less than high school,Works for wages,0,"No, but worked 1-5 yrs age",33300,33300,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3317,2,male,68,Married,1947,1969,white,0,1,College or greater,Works for wages,0,No,53900,84400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3318,2,female,74,Married,1941,1981,white,0,1,College or greater,Works for wages,0,No,1470,29970,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3319,2,female,74,Married,1941,1963,white,0,1,High school,Works for wages,8,Yes,12300,31500,12300,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
3320,1,male,67,Widowed,1948,1972,white,0,1,High school,Works for wages,0,No,51260,51260,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
3321,2,male,75,Married,1940,1963,white,0,1,College or greater,Works for wages,0,No,102000,202000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3322,2,male,65,Married,1950,1971,white,0,1,College or greater,Self-employed,60,Yes,80000,114000,60000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
3323,1,female,88,Widowed,1927,1945,white,0,1,Less than high school,Self-employed,0,No,23400,23400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3324,3,female,80,Widowed,1935,1955,white,0,1,High school,Works for wages,3,Yes,15700,58400,2900,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
3325,4,female,76,Widowed,1939,1984,white,0,1,High school,Works for wages,0,No,8200,13300,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,0,1
3326,2,male,65,Married,1950,2001,white,0,1,High school,Works for wages,0,No,3300,16000,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
3327,2,male,66,Married,1949,1982,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",35000,45700,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
3328,3,female,70,Married,1945,1985,white,0,1,College or greater,Self-employed,0,"No, but worked 1-5 yrs age",7400,38300,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3329,2,female,70,Married,1945,1964,white,0,1,High school,Works for wages,0,No,11680,47190,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
3330,1,female,76,Widowed,1939,1977,white,0,1,High school,Works for wages,0,No,0,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
3331,1,female,67,Widowed,1948,1967,white,0,1,High school,Works for wages,27,Yes,32030,32030,13200,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
3332,2,male,86,Married,1929,1968,white,0,1,College or greater,Self-employed,0,No,24900,38900,0,0,0,1,Veteran,NA,NA,0,Not in labor force,0,0
3333,2,male,68,Married,1947,1971,white,0,1,High school,Works for wages,0,No,89000,98400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3334,3,female,68,Married,1947,1968,white,0,1,College or greater,Works for wages,8,Yes,18550,46950,550,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3335,4,female,71,Divorced,1944,1989,white,0,1,High school,Self-employed,0,No,15600,56600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3336,2,female,78,Married,1937,1953,white,0,1,High school,Works for wages,0,No,29400,66330,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3337,2,female,73,Married,1942,1963,white,0,1,High school,Works for wages,0,No,10000,29200,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3338,2,male,73,Married,1942,1963,white,0,1,High school,Works for wages,0,No,7800,17400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3339,2,female,76,Married,1939,1962,white,0,1,College or greater,Works for wages,0,No,10410,69620,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
3340,3,male,67,Married,1948,1971,white,0,1,High school,Self-employed,29,Yes,51500,101600,2500,22000,0,0,Veteran,PM,PM,0,Employed,0,0
3341,1,male,69,Married,1946,1974,Black,0,1,High school,Works for wages,32,Yes,63000,63000,35000,0,0,0,Veteran,PM,PM,0,Employed,0,0
3342,3,female,65,Married,1950,1972,white,0,1,High school,Works for wages,0,No,5201,28401,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,0,0
3343,2,male,68,Married,1947,2008,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",49000,54200,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3344,1,female,85,Widowed,1930,1953,white,0,1,High school,Self-employed,0,No,29600,29600,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
3345,3,male,68,Married,1947,1977,white,0,1,Less than high school,Works for wages,0,No,21100,28200,0,0,0,1,Veteran,NA,NA,0,Not in labor force,0,0
3346,2,female,65,Married,1950,1967,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",7200,47400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3347,1,female,68,Divorced,1947,1992,white,0,1,College or greater,Works for wages,7,Yes,17000,17000,7000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
3348,2,female,68,Married,1947,1972,white,0,1,Less than high school,Self-employed,14,Yes,31620,74860,0,17900,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3349,3,female,68,Married,1947,1964,white,0,1,High school,Works for wages,0,No,8800,56900,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,0,0
3350,1,female,68,Widowed,1947,1971,white,0,1,High school,Works for wages,0,No,27140,27140,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3351,2,male,81,Married,1934,1953,white,0,1,High school,Works for wages,0,No,24400,35400,0,0,0,1,Veteran,NA,NA,0,Not in labor force,0,0
3352,1,female,69,Widowed,1946,1969,white,0,1,College or greater,Works for wages,40,Yes,53000,53000,40000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
3353,2,male,68,Married,1947,2001,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",31300,47000,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
3354,1,male,65,Divorced,1950,1990,white,0,1,High school,Works for wages,0,No,51600,51600,0,0,0,1,Veteran,NA,NA,0,Not in labor force,0,0
3355,1,male,75,Divorced,1940,1975,white,0,1,High school,Self-employed,0,No,22800,22800,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3356,6,male,72,Married,1943,1967,Asian,0,1,College or greater,Self-employed,25,Yes,260000,491000,110000,0,0,0,Not a veteran,PM,PM,1,Employed,0,0
3357,2,female,71,Married,1944,1971,white,0,1,High school,Works for wages,0,No,4400,12100,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3358,2,female,85,Widowed,1930,1969,white,0,1,High school,Self-employed,0,No,14500,46500,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
3359,4,male,94,Widowed,1921,1964,white,0,1,Less than high school,Works for wages,0,"No, but worked 1-5 yrs age",22200,47200,0,0,0,0,Veteran,NA,NA,1,Not in labor force,0,1
3360,2,male,65,Married,1950,1972,white,0,1,College or greater,Works for wages,0,No,131900,143900,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3361,2,male,68,Married,1947,1970,white,0,1,College or greater,Works for wages,15,Yes,44430,63940,14400,0,0,0,Veteran,PM,PM,0,Employed,0,0
3362,1,female,82,Divorced,1933,1959,Black,0,1,High school,Works for wages,0,No,18500,9999999,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3363,2,female,76,Widowed,1939,1985,white,0,1,College or greater,Works for wages,0,No,11000,35000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3364,2,male,68,Divorced,1947,1970,white,0,1,High school,Self-employed,0,No,31800,56800,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
3365,2,male,79,Married,1936,1985,Black,0,1,High school,Works for wages,27,Yes,33000,40700,10000,0,0,0,Veteran,PM,PM,0,Employed,0,0
3366,1,male,74,Divorced,1941,1980,white,0,1,High school,Works for wages,0,No,13500,13500,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3367,2,female,74,Divorced,1941,1996,white,0,1,High school,Works for wages,0,No,22100,67100,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3368,2,female,68,Married,1947,1966,white,0,1,High school,Works for wages,0,No,27500,80500,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3369,2,female,75,Married,1940,1960,white,0,1,College or greater,Works for wages,0,No,2800,12400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3370,2,male,68,Married,1947,1989,white,0,1,High school,Self-employed,0,No,13000,35000,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
3371,2,male,72,Married,1943,2005,white,0,1,High school,Works for wages,40,Yes,55200,75700,29900,0,0,0,Veteran,PM,PM,0,Employed,0,0
3372,2,female,66,Married,1949,1970,white,0,1,College or greater,Works for wages,0,No,0,90100,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3373,1,female,78,Divorced,1937,1960,white,0,1,College or greater,Works for wages,0,No,8500,9999999,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
3374,2,male,82,Married,1933,1971,white,0,1,High school,Self-employed,0,No,12040,19040,0,0,0,1,Veteran,NA,NA,0,Not in labor force,0,0
3375,2,female,65,Married,1950,1974,white,0,1,College or greater,Works for wages,0,No,5800,68300,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3376,1,female,91,Never married,1924,0,white,0,1,College or greater,Works for wages,10,Yes,31400,9999999,20600,0,0,0,Not a veteran,NA,NA,0,Employed,NA,NA
3377,3,female,69,Married,1946,1963,white,0,1,Less than high school,Works for wages,0,No,6200,44200,0,0,2200,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3378,2,male,68,Married,1947,1969,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",25300,63300,0,0,0,1,Veteran,NA,NA,0,Not in labor force,0,0
3379,1,male,70,Divorced,1945,2000,white,0,1,College or greater,Works for wages,20,Yes,22000,22000,10000,0,0,0,Veteran,PM,PM,0,Employed,0,0
3380,2,male,74,Married,1941,1990,white,0,1,College or greater,Self-employed,40,Yes,45300,111900,0,19600,0,0,Not a veteran,NA,NA,0,Employed,0,0
3381,1,female,67,Divorced,1948,1969,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",21600,21600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3382,1,female,72,Widowed,1943,1961,white,0,1,College or greater,Works for wages,30,Yes,38900,38900,3000,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3383,2,male,66,Married,1949,1982,white,0,1,College or greater,Works for wages,15,Yes,14000,78000,14000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
3384,1,male,67,Divorced,1948,1969,white,0,1,High school,Works for wages,0,No,33070,33070,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
3385,2,male,66,Married,1949,1971,white,0,1,College or greater,Self-employed,40,Yes,2700,49200,0,-7000,0,0,Not a veteran,PM,PM,0,Employed,0,0
3386,1,male,68,Divorced,1947,1986,white,0,1,High school,Works for wages,0,No,35000,35000,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
3387,1,female,86,Widowed,1929,1952,white,0,1,Less than high school,Works for wages,0,No,25300,25300,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
3388,2,female,65,Married,1950,1967,white,0,1,College or greater,Self-employed,0,No,9800,42000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3389,2,female,65,Married,1950,1998,white,0,1,High school,Works for wages,0,No,29500,207400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3390,2,male,68,Married,1947,1988,white,0,1,High school,Self-employed,16,Yes,46290,136290,29000,0,0,0,Veteran,PM,PM,0,Employed,0,0
3391,2,male,65,Married,1950,1979,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",36600,46600,0,0,0,1,Veteran,NA,NA,0,Not in labor force,0,0
3392,2,male,74,Married,1941,1962,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",24700,47100,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
3393,2,male,69,Married,1946,1969,white,0,1,High school,Works for wages,0,No,54000,54000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3394,1,male,74,Married,1941,1962,white,0,1,College or greater,Works for wages,20,Yes,100000,100000,75000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
3395,1,male,66,Married,1949,1974,white,0,1,College or greater,Works for wages,45,Yes,114500,114500,100000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
3396,1,female,81,Widowed,1934,1955,white,0,1,College or greater,Works for wages,0,No,35800,35800,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3397,4,female,74,Widowed,1941,1959,white,0,1,High school,Works for wages,0,No,21500,70700,0,0,0,1,Not a veteran,NA,NA,1,Not in labor force,0,0
3398,2,male,69,Married,1946,1968,white,0,1,High school,Works for wages,40,Yes,68300,113800,13000,25000,0,0,Veteran,PM,PM,0,Employed,0,0
3399,2,male,84,Married,1931,1954,white,0,1,College or greater,Works for wages,0,No,14100,31800,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
3400,1,female,78,Married,1937,1956,white,0,1,High school,Works for wages,0,No,32700,32700,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3401,2,male,87,Married,1928,1975,white,0,1,College or greater,Works for wages,0,No,78930,86130,0,0,0,1,Veteran,NA,NA,0,Not in labor force,0,0
3402,1,male,70,Divorced,1945,1990,white,0,1,High school,Works for wages,0,No,19200,19200,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
3403,2,male,75,Married,1940,1964,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",0,6600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3404,2,male,65,Married,1950,1974,white,0,1,College or greater,Works for wages,40,Yes,68000,191000,65000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
3405,1,female,86,Widowed,1929,1957,white,0,1,High school,Works for wages,0,No,8700,8700,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3406,3,male,66,Married,1949,1971,white,0,1,High school,Self-employed,6,Yes,21200,58100,0,21000,0,0,Not a veteran,PM,PM,0,Employed,0,0
3407,2,female,67,Married,1948,1990,white,0,1,College or greater,Works for wages,20,Yes,29800,75500,11000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
3408,1,female,68,Widowed,1947,2009,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",26300,26300,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3409,2,male,72,Married,1943,1965,white,0,1,High school,Works for wages,0,No,27600,51600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3410,4,female,80,Married,1935,2002,white,0,1,Less than high school,Works for wages,0,No,13100,331200,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3411,1,female,82,Married,1933,1957,white,0,1,High school,Works for wages,0,No,7800,9999999,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3412,1,female,69,Widowed,1946,1964,white,0,1,High school,Works for wages,0,No,35500,35500,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3413,4,male,72,Married,1943,1966,white,0,1,College or greater,Works for wages,0,No,22010,62520,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,0,0
3414,7,female,74,Married,1941,1962,white,0,1,High school,Works for wages,0,No,26900,141700,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,0,0
3415,2,female,95,Married,1920,1944,white,0,1,High school,Self-employed,0,No,16450,19250,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3416,2,male,67,Married,1948,1978,Black,0,1,Less than high school,Works for wages,0,No,9000,27800,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3417,2,male,78,Married,1937,1958,white,0,1,College or greater,Works for wages,20,Yes,69000,72800,7300,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
3418,2,male,66,Married,1949,1976,white,0,1,College or greater,Works for wages,0,No,50000,110000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3419,2,female,74,Married,1941,1989,Black,0,1,High school,Works for wages,0,No,8900,28700,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3420,1,male,80,Never married,1935,0,Black,0,1,High school,Self-employed,0,No,8800,8800,0,0,0,1,Veteran,NA,NA,0,Not in labor force,NA,NA
3421,1,female,70,Divorced,1945,1964,white,0,1,High school,Works for wages,0,No,0,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3422,5,female,87,Widowed,1928,1992,Black,0,1,Less than high school,Works for wages,0,No,11900,16900,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
3423,2,male,74,Married,1941,1958,white,0,1,College or greater,Works for wages,0,No,23300,58100,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
3424,2,female,73,Divorced,1942,1980,white,0,1,High school,Works for wages,45,Yes,140000,166000,90000,0,0,1,Not a veteran,PM,PM,0,Employed,0,0
3425,1,female,69,Divorced,1946,1993,Black,0,1,High school,Works for wages,6,Yes,13004,13004,500,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3426,1,female,72,Widowed,1943,1986,white,0,1,College or greater,Works for wages,0,No,14200,9999999,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3427,5,male,65,Married,1950,1981,Black,0,1,College or greater,Works for wages,0,No,106000,149200,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
3428,2,female,68,Married,1947,1981,white,0,1,High school,Works for wages,0,No,8900,30900,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3429,1,female,93,Widowed,1922,1945,white,0,1,College or greater,Works for wages,0,No,2200,9999999,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
3430,4,male,65,Married,1950,1997,white,0,1,High school,Works for wages,0,No,13700,41810,0,0,0,0,Veteran,NA,NA,1,Not in labor force,0,0
3431,2,female,73,Married,1942,1962,white,0,1,High school,Works for wages,0,No,8200,63400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3432,5,male,68,Married,1947,1975,white,0,1,High school,Works for wages,16,Yes,70500,153500,35200,0,0,0,Veteran,NA,NA,0,Employed,0,0
3433,1,female,83,Widowed,1932,1949,white,0,1,College or greater,Self-employed,6,Yes,27260,27260,0,2300,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3434,2,male,72,Married,1943,1968,white,0,1,College or greater,Self-employed,10,Yes,130600,340000,100000,600,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3435,1,female,69,Widowed,1946,1988,Black,0,1,High school,Works for wages,0,No,16000,16000,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
3436,2,male,82,Married,1933,1959,white,0,1,College or greater,Works for wages,0,No,43550,52850,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
3437,1,female,86,Widowed,1929,1956,white,0,1,College or greater,Self-employed,0,No,42100,42100,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3438,1,female,67,Divorced,1948,1972,Otherse,1,1,High school,Works for wages,40,Yes,52300,52300,29100,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
3439,2,female,68,Married,1947,1978,white,0,1,High school,Works for wages,0,No,9700,151350,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3440,2,female,82,Married,1933,1952,white,0,1,High school,Self-employed,0,No,10600,39900,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3441,2,male,66,Married,1949,1975,white,0,1,High school,Works for wages,0,No,36000,44400,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
3442,1,male,77,Never married,1938,0,white,0,1,College or greater,Works for wages,0,No,27900,27900,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,NA,NA
3443,2,male,90,Married,1925,1969,white,0,1,College or greater,Works for wages,0,No,29400,52200,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
3444,2,female,67,Married,1948,1969,white,0,1,College or greater,Works for wages,0,No,13500,41500,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3445,2,female,75,Married,1940,1960,white,0,1,Less than high school,Works for wages,0,No,7200,37570,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3446,1,female,86,Married,1929,2007,white,0,1,High school,Works for wages,0,No,49600,9999999,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
3447,2,male,81,Married,1934,1955,white,0,1,College or greater,Works for wages,0,No,15600,22200,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
