FAMSIZE,SEX,AGE,MARST,BIRTHYR,YRMARR,RACE,HISPAN,HCOVANY,EDUC,CLASSWKR,UHRSWORK,WORKEDYR,INCTOT,FTOTINC,INCWAGE,INCBUS00,INCWELFR,VETDISAB,DIFFHEAR,VETSTAT,DEPARTS,ARRIVES,GCHOUSE,WORK_STATUS,id
2,female,79,Widowed,1936,1952,Black,0,1,High school,Works for wages,0,No,18500,18500,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,992
1,male,65,Divorced,1950,1972,white,0,1,High school,Works for wages,40,Yes,18000,18000,18000,0,0,0,0,Not a veteran,PM,PM,0,Employed,993
2,male,65,Married,1950,2008,white,0,1,Less than high school,Self-employed,0,No,1400,16400,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,994
5,male,87,Widowed,1928,1947,white,0,1,High school,Works for wages,0,No,25000,66000,0,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,995
3,male,68,Married,1947,1986,white,0,1,College or greater,Works for wages,31,Yes,97000,142400,75000,0,0,1,0,Veteran,PM,PM,0,Employed,996
1,female,69,Divorced,1946,1965,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",22700,22700,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,997
2,male,67,Married,1948,1990,white,0,1,High school,Works for wages,0,No,244000,296900,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,998
1,female,88,Widowed,1927,1976,white,0,1,High school,Works for wages,0,No,13000,9999999,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,999
2,male,84,Married,1931,1958,white,0,1,College or greater,Self-employed,0,No,37900,44800,0,0,0,1,1,Veteran,NA,NA,0,Not in labor force,1000
2,female,65,Married,1950,2008,white,0,1,College or greater,Self-employed,0,No,12000,72000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1001
2,male,75,Married,1940,1960,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",43200,54400,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1002
1,male,84,Divorced,1931,1961,white,0,1,High school,Self-employed,0,No,29700,9999999,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1003
1,female,88,Widowed,1927,1946,white,0,1,College or greater,Self-employed,0,No,72600,9999999,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1004
1,female,72,Widowed,1943,1998,white,0,1,College or greater,Works for wages,0,No,2200,2200,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1005
2,female,71,Married,1944,1977,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",15630,68980,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1006
2,male,76,Married,1939,1971,Black,0,1,High school,Self-employed,0,No,105800,222600,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1007
2,female,67,Married,1948,1990,Asian,0,1,College or greater,Works for wages,40,Yes,41100,41300,29100,0,0,0,0,Not a veteran,PM,PM,0,Employed,1008
3,female,85,Widowed,1930,1956,white,0,1,High school,Works for wages,0,No,9600,39400,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1009
1,female,69,Divorced,1946,1973,white,0,1,High school,Works for wages,0,No,9400,9400,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1010
2,male,69,Widowed,1946,1983,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",58600,59600,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1011
1,female,75,Divorced,1940,1959,white,0,1,College or greater,Works for wages,0,No,11000,11000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1012
2,female,81,Married,1934,1980,white,0,1,High school,Self-employed,0,No,0,64700,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1013
2,female,67,Married,1948,1968,white,0,1,College or greater,Works for wages,0,No,9100,85200,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1014
2,female,81,Married,1934,1952,white,0,1,High school,Works for wages,0,No,9600,17100,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1015
2,female,67,Married,1948,1970,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",26500,54100,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1016
2,male,70,Married,1945,1971,Asian,0,1,College or greater,Self-employed,90,Yes,38400,47100,18000,9900,0,0,0,Not a veteran,NA,NA,0,Employed,1017
3,male,70,Married,1945,1970,white,0,1,College or greater,Works for wages,0,No,37700,108800,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1018
2,female,75,Married,1940,1959,white,0,1,High school,Works for wages,0,No,9000,42600,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1019
1,female,95,Widowed,1920,1943,white,0,1,High school,Works for wages,0,No,21960,21960,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1020
4,male,86,Widowed,1929,1976,white,0,1,High school,Works for wages,0,No,18000,63130,0,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,1021
3,female,68,Widowed,1947,1967,Black,0,1,High school,Works for wages,0,No,10000,58500,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1022
2,female,95,Widowed,1920,1948,white,0,1,College or greater,Works for wages,0,No,8400,16800,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1023
2,female,79,Widowed,1936,1956,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",21300,34800,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1024
1,female,73,Never married,1942,0,white,0,1,High school,Works for wages,0,No,0,9999999,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1025
1,female,87,Never married,1928,0,Black,0,1,College or greater,Works for wages,0,No,5600,5600,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1026
1,female,95,Widowed,1920,1958,white,1,1,High school,Works for wages,0,No,24200,24200,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1027
3,male,79,Married,1936,2004,white,0,1,High school,Works for wages,0,No,32600,102800,0,0,0,1,1,Veteran,NA,NA,0,Not in labor force,1028
2,male,73,Married,1942,1966,white,0,1,College or greater,Works for wages,0,No,53200,80100,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1029
2,female,65,Married,1950,1979,white,0,1,High school,Works for wages,12,Yes,19000,68600,10000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1030
1,male,89,Widowed,1926,1951,white,0,1,High school,Self-employed,15,Yes,42200,42200,0,5000,0,1,0,Veteran,NA,NA,0,Not in labor force,1031
2,male,82,Married,1933,1953,Otherse,0,1,Less than high school,Works for wages,14,Yes,13300,19000,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1032
3,female,87,Widowed,1928,1954,Black,0,1,Less than high school,Works for wages,0,No,11000,21600,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1033
2,female,76,Married,1939,1959,white,0,1,College or greater,Works for wages,22,Yes,28600,111200,23000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1034
2,female,84,Widowed,1931,1952,white,0,1,High school,Works for wages,0,No,13400,21400,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1035
2,female,70,Married,1945,1961,white,0,1,Less than high school,Works for wages,0,No,8000,67800,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1036
2,male,68,Married,1947,1970,white,0,1,College or greater,Self-employed,15,Yes,81100,87600,0,22400,0,0,0,Not a veteran,PM,PM,0,Employed,1037
2,female,91,Never married,1924,0,white,0,1,High school,Works for wages,0,No,19100,28300,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1038
2,male,67,Married,1948,2003,white,0,1,College or greater,Self-employed,10,Yes,16400,44400,0,15000,0,1,0,Not a veteran,PM,PM,0,Employed,1039
2,male,67,Married,1948,1969,white,0,1,College or greater,Works for wages,20,Yes,65600,95300,10000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1040
2,female,76,Widowed,1939,1959,white,0,1,College or greater,Works for wages,0,No,56200,74200,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1041
2,male,80,Married,1935,1972,white,0,1,High school,Works for wages,0,No,13400,68000,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1042
2,male,69,Married,1946,2001,white,0,1,High school,Works for wages,30,Yes,57300,79300,1200,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1043
2,female,67,Married,1948,1968,white,0,1,College or greater,Works for wages,0,No,38300,98200,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1044
1,female,81,Widowed,1934,1972,white,0,1,High school,Works for wages,0,No,60300,60300,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1045
1,female,67,Widowed,1948,1967,Black,0,1,High school,Works for wages,0,No,15000,15000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1046
1,female,74,Divorced,1941,1996,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",12000,12000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1047
2,female,87,Married,1928,1944,Black,0,1,Less than high school,Self-employed,0,No,6400,13500,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1048
3,female,87,Widowed,1928,1991,Black,0,1,Less than high school,Works for wages,0,No,8400,30000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1049
2,male,72,Married,1943,1963,white,0,1,High school,Works for wages,0,No,57700,66600,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1050
2,male,74,Married,1941,1976,white,0,1,High school,Self-employed,40,Yes,13400,30600,0,6000,0,1,0,Veteran,PM,PM,0,Employed,1051
4,male,73,Divorced,1942,1975,white,0,1,High school,Works for wages,0,No,12000,64000,0,0,0,1,1,Not a veteran,NA,NA,1,Not in labor force,1052
3,male,70,Married,1945,1997,white,0,1,High school,Works for wages,0,No,60200,72100,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1053
3,female,80,Widowed,1935,1967,white,0,1,Less than high school,Works for wages,0,No,13700,18700,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1054
2,female,75,Married,1940,1979,white,0,1,High school,Works for wages,0,No,8660,99400,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1055
2,female,77,Married,1938,1964,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",13000,44000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1056
2,female,69,Widowed,1946,1968,white,0,1,College or greater,Works for wages,0,No,19500,75500,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1057
1,female,70,Divorced,1945,1967,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",41400,41400,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1058
2,male,81,Married,1934,1958,white,0,1,High school,Self-employed,0,No,8700,38000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1059
2,male,84,Widowed,1931,1950,white,0,1,College or greater,Self-employed,0,"No, but worked 1-5 yrs age",43000,78000,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1060
2,male,76,Married,1939,1963,white,0,1,College or greater,Works for wages,0,No,32530,55430,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1061
1,female,75,Widowed,1940,1958,white,0,1,High school,Works for wages,0,No,20200,20200,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1062
2,male,71,Married,1944,1965,white,0,1,College or greater,Self-employed,0,No,24000,100000,0,0,0,1,1,Not a veteran,NA,NA,0,Not in labor force,1063
2,female,68,Widowed,1947,1965,white,0,1,High school,Works for wages,25,Yes,32200,38000,13000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1064
2,male,75,Married,1940,1965,white,0,1,College or greater,Works for wages,0,No,70000,81300,0,0,0,3,1,Veteran,NA,NA,0,Not in labor force,1065
2,male,92,Divorced,1923,1972,white,0,1,College or greater,Self-employed,0,No,38430,140430,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1066
1,female,71,Divorced,1944,1966,white,0,1,College or greater,Self-employed,5,Yes,31100,31100,2500,2000,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1067
1,female,69,Never married,1946,0,white,0,1,College or greater,Works for wages,0,No,22000,22000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1068
2,female,73,Married,1942,1961,white,0,1,High school,Works for wages,0,No,47400,86400,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1069
1,female,82,Widowed,1933,1979,white,0,1,High school,Works for wages,0,No,16000,16000,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1070
2,male,76,Married,1939,2009,white,0,1,College or greater,Self-employed,0,No,132000,154000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1071
1,female,71,Widowed,1944,1972,white,0,1,High school,Works for wages,0,No,23000,23000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1072
2,female,72,Widowed,1943,1961,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",36000,54300,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1073
2,male,66,Married,1949,1971,white,0,1,High school,Works for wages,50,Yes,451000,451000,451000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1074
2,female,68,Married,1947,1969,white,0,1,College or greater,Works for wages,0,No,25600,113600,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1075
2,female,79,Married,1936,1953,white,0,1,High school,Works for wages,0,No,25500,43620,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1076
1,female,74,Widowed,1941,1985,white,0,1,High school,Works for wages,0,No,19300,19300,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1077
1,female,82,Married,1933,1959,white,0,1,High school,Works for wages,0,No,14000,9999999,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1078
2,male,66,Married,1949,1982,white,0,1,High school,Works for wages,45,Yes,150000,150000,150000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1079
4,female,68,Married,1947,1973,white,1,1,College or greater,Works for wages,0,No,31000,152000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1080
2,male,88,Married,1927,1948,white,0,1,College or greater,Works for wages,0,No,36500,49000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1081
2,female,65,Married,1950,1971,white,1,1,Less than high school,Self-employed,0,"No, but worked 1-5 yrs age",0,8200,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1082
1,female,83,Divorced,1932,1981,white,0,1,High school,Self-employed,0,No,0,9999999,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1083
2,male,74,Married,1941,1974,white,0,1,Less than high school,Self-employed,40,Yes,122600,146600,0,100000,0,0,0,Not a veteran,PM,PM,0,Employed,1084
1,male,72,Divorced,1943,1967,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",15700,15700,0,0,0,3,0,Veteran,NA,NA,0,Not in labor force,1085
1,male,66,Married,1949,1972,white,0,1,College or greater,Works for wages,40,Yes,36000,9999999,36000,0,0,0,1,Not a veteran,NA,NA,0,Employed,1086
2,female,76,Married,1939,2003,white,0,1,High school,Works for wages,0,No,54300,74700,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1087
1,female,66,Divorced,1949,2004,white,1,1,College or greater,Works for wages,0,No,34300,34300,0,0,0,3,0,Veteran,NA,NA,0,Not in labor force,1088
3,male,73,Married,1942,1966,white,0,1,College or greater,Works for wages,0,No,37700,91600,0,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,1089
2,female,77,Married,1938,1965,white,0,1,High school,Works for wages,0,No,19500,72000,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1090
2,male,71,Married,1944,1986,white,1,1,High school,Works for wages,40,Yes,92400,130400,48000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1091
1,female,85,Widowed,1930,1953,white,1,1,Less than high school,Works for wages,0,"No, but worked 1-5 yrs age",15600,15600,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1092
2,female,81,Married,1934,1951,white,0,1,High school,Self-employed,0,No,6500,36900,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1093
1,female,80,Widowed,1935,1955,white,0,1,College or greater,Works for wages,8,Yes,33000,33000,9000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1094
1,female,67,Widowed,1948,1986,white,1,1,Less than high school,Self-employed,0,No,12200,12200,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1095
3,male,78,Married,1937,1975,white,0,1,College or greater,Works for wages,0,No,176500,183100,0,0,0,6,0,Veteran,NA,NA,1,Not in labor force,1096
3,female,65,Widowed,1950,1970,white,0,1,High school,Works for wages,0,No,23900,98900,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1097
2,female,70,Widowed,1945,1989,Asian,0,1,College or greater,Works for wages,0,No,15400,50400,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1098
1,female,72,Divorced,1943,1959,Black,0,1,Less than high school,Works for wages,0,No,9200,9200,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1099
1,female,74,Divorced,1941,1966,white,0,1,High school,Works for wages,32,Yes,66200,66200,13700,0,0,0,0,Not a veteran,PM,PM,0,Employed,1100
2,male,67,Married,1948,2004,Otherse,0,1,High school,Works for wages,0,No,11440,53440,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1101
1,female,69,Widowed,1946,1987,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",23300,23300,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1102
5,female,71,Divorced,1944,1959,white,0,1,College or greater,Works for wages,0,No,22400,85400,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1103
1,female,86,Widowed,1929,1945,white,1,1,High school,Self-employed,0,No,123000,9999999,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1104
2,male,65,Married,1950,1973,white,0,1,College or greater,Works for wages,0,No,33000,53000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1105
2,female,67,Married,1948,1970,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",13000,27000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1106
2,female,77,Married,1938,1956,white,0,1,High school,Works for wages,0,No,7200,51000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1107
4,male,67,Married,1948,1990,white,0,1,College or greater,Works for wages,0,No,10000,56300,0,0,0,6,1,Veteran,NA,NA,0,Not in labor force,1108
2,female,68,Married,1947,2009,Black,0,1,College or greater,Works for wages,16,Yes,3000,23000,3000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1109
3,female,87,Widowed,1928,1945,Black,0,1,High school,Works for wages,0,No,5600,107570,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1110
1,male,82,Widowed,1933,1956,Black,0,1,High school,Works for wages,0,No,7500,7500,0,0,0,1,1,Veteran,NA,NA,0,Not in labor force,1111
1,male,74,Divorced,1941,1963,white,0,1,College or greater,Works for wages,0,No,31500,31500,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1112
1,female,67,Divorced,1948,1970,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",30700,30700,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1113
2,male,65,Married,1950,1968,white,0,1,College or greater,Works for wages,50,Yes,100000,114000,100000,0,0,0,1,Not a veteran,PM,PM,0,Employed,1114
2,male,65,Married,1950,1972,white,1,1,College or greater,Works for wages,30,Yes,28600,35400,20000,5000,0,0,0,Not a veteran,PM,PM,0,Employed,1115
3,female,92,Widowed,1923,1946,white,0,1,High school,Works for wages,0,No,28000,28000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1116
2,male,68,Married,1947,2000,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",47600,91400,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1117
2,male,92,Married,1923,1991,white,0,1,Less than high school,Works for wages,0,No,19000,32500,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1118
2,male,74,Married,1941,1967,white,0,1,High school,Self-employed,4,Yes,51360,73660,0,160,0,1,0,Veteran,NA,NA,0,Not in labor force,1119
2,female,68,Married,1947,2002,white,0,1,College or greater,Works for wages,40,Yes,63000,88000,63000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1120
1,female,73,Never married,1942,0,white,0,1,College or greater,Works for wages,0,No,77020,77020,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1121
1,female,94,Widowed,1921,1966,Black,0,1,Less than high school,Works for wages,0,No,1440,1440,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1122
2,male,77,Married,1938,1961,white,0,1,College or greater,Works for wages,0,No,19600,37100,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1123
