"","id","FAMSIZE","SEX","AGE","MARST","BIRTHYR","YRMARR","RACE","HISPAN","HCOVANY","EDUC","UHRSWORK","WORKEDYR","INCTOT","FTOTINC","INCWAGE","INCBUS00","INCWELFR","VETSTAT","DEPARTS","ARRIVES","GCHOUSE","WORK_STATUS"
"1971",2079,3,"female",69,"Married",1946,1966,"white",0,1,"Less than high school",3,"Yes",13200,29200,2300,0,0,"Not a veteran","PM","PM",0,"Employed"
"1972",2080,2,"male",72,"Married",1943,1972,"white",0,1,"College or greater",0,"No",20800,45800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1973",2081,2,"male",67,"Married",1948,2013,"Black",0,1,"College or greater",0,"No",41000,60500,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1974",2082,3,"male",89,"Married",1926,1949,"Black",0,1,"High school",0,"No, but worked 1-5 yrs age",47600,82700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1975",2083,1,"female",94,"Widowed",1921,1953,"white",0,1,"Less than high school",0,"No",21700,21700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1976",2084,2,"female",94,"Divorced",1921,1950,"white",0,1,"Less than high school",0,"No",18000,28100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1977",2085,2,"female",67,"Married",1948,2000,"white",0,1,"High school",0,"No",8900,127350,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1978",2086,1,"male",75,"Divorced",1940,1965,"white",0,1,"College or greater",0,"No",56500,56500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1979",2087,2,"male",79,"Married",1936,1984,"white",0,1,"College or greater",0,"No",20250,28210,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1980",2088,2,"female",79,"Married",1936,1972,"white",0,1,"High school",0,"No",7500,15600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1981",2089,2,"male",71,"Married",1944,1965,"white",0,1,"College or greater",0,"No",48000,52500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1982",2090,3,"female",71,"Married",1944,1979,"white",0,1,"College or greater",0,"No",16520,71900,0,0,20,"Not a veteran",NA,NA,0,"Not in labor force"
"1983",2091,1,"female",88,"Divorced",1927,1965,"white",0,1,"College or greater",0,"No",51800,51800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1984",2092,2,"male",67,"Married",1948,1971,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",24000,38100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1985",2093,2,"male",72,"Married",1943,1973,"white",0,1,"College or greater",0,"No",3900,12600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1986",2094,5,"female",70,"Divorced",1945,1991,"white",0,1,"College or greater",0,"No",8300,25300,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"1987",2095,3,"female",86,"Widowed",1929,1947,"white",0,1,"High school",0,"No",9200,52800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1988",2096,1,"female",94,"Widowed",1921,1940,"white",0,1,"High school",0,"No",29100,29100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1989",2097,2,"male",78,"Married",1937,1966,"white",0,1,"Less than high school",0,"No",34300,68300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1990",2099,2,"female",78,"Married",1937,1959,"white",0,1,"College or greater",0,"No",17500,87100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1991",2100,2,"male",69,"Married",1946,2006,"white",0,1,"College or greater",50,"Yes",24400,73400,5600,0,0,"Not a veteran","PM","PM",0,"Employed"
"1992",2101,3,"male",69,"Married",1946,1962,"white",0,1,"High school",0,"No",14200,46200,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"1993",2102,2,"male",67,"Married",1948,1970,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",18300,26400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1994",2104,3,"female",72,"Divorced",1943,1961,"white",0,1,"College or greater",43,"Yes",49500,81000,26400,0,0,"Not a veteran","PM","PM",0,"Employed"
"1995",2105,4,"female",75,"Married",1940,1991,"white",0,1,"College or greater",0,"No",35630,163660,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1996",2106,2,"male",77,"Married",1938,1958,"Black",0,1,"High school",0,"No",31300,53700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1997",2107,2,"male",66,"Married",1949,1968,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",75000,121800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"1998",2108,1,"female",67,"Divorced",1948,1974,"white",0,1,"High school",35,"Yes",23000,23000,13000,0,0,"Not a veteran","PM","PM",0,"Employed"
"1999",2109,1,"female",74,"Married",1941,1968,"white",0,1,"High school",0,"No",24100,24100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2000",2110,3,"female",89,"Never married",1926,0,"white",1,1,"Less than high school",0,"No",20800,117200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2001",2111,1,"male",77,"Widowed",1938,1971,"white",0,1,"High school",0,"No",9600,9600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2002",2112,2,"male",67,"Married",1948,1989,"white",0,1,"College or greater",0,"No",20000,30400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2003",2113,2,"male",69,"Married",1946,1964,"white",0,1,"High school",0,"No",18500,25200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2004",2114,2,"male",88,"Widowed",1927,1968,"white",0,1,"Less than high school",0,"No",9000,129300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2005",2116,2,"male",71,"Married",1944,1966,"white",0,1,"College or greater",0,"No",11200,91700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2006",2117,1,"female",89,"Divorced",1926,1959,"white",0,1,"High school",0,"No",13500,13500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2007",2118,2,"female",68,"Married",1947,1989,"white",0,1,"High school",50,"Yes",21000,38400,0,10000,0,"Not a veteran",NA,NA,0,"Employed"
"2008",2119,1,"female",68,"Widowed",1947,1967,"white",0,1,"High school",24,"Yes",25310,25310,13700,0,0,"Not a veteran","PM","PM",0,"Employed"
"2009",2120,2,"female",79,"Married",1936,1970,"white",0,1,"High school",0,"No",6900,36900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2010",2121,2,"male",81,"Married",1934,1972,"white",0,1,"College or greater",0,"No",223900,272100,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"2011",2122,2,"male",66,"Married",1949,1970,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",113500,143500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2012",2123,2,"female",69,"Married",1946,1964,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",9500,53800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2013",2124,2,"male",73,"Married",1942,1962,"white",0,1,"College or greater",60,"Yes",210100,225300,110000,30400,0,"Not a veteran","PM","PM",0,"Employed"
"2014",2125,3,"female",71,"Married",1944,1967,"white",0,1,"High school",0,"No",8990,91790,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2015",2126,2,"female",77,"Divorced",1938,1965,"white",0,1,"College or greater",0,"No",7700,7700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2016",2127,2,"female",82,"Married",1933,1988,"white",0,1,"High school",0,"No",2400,73900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2017",2128,1,"male",84,"Widowed",1931,1991,"white",0,1,"Less than high school",5,"Yes",43730,43730,540,390,0,"Not a veteran","PM","PM",0,"Employed"
"2018",2129,2,"female",67,"Married",1948,1969,"white",0,1,"High school",0,"No",1800,26400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2019",2130,2,"male",85,"Married",1930,1989,"white",0,1,"High school",0,"No",37000,43600,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"2020",2131,1,"female",91,"Widowed",1924,1944,"white",0,1,"High school",0,"No",22000,22000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2021",2132,3,"female",66,"Married",1949,1981,"white",0,1,"College or greater",40,"Yes",65000,91100,65000,0,0,"Not a veteran","PM","PM",0,"Employed"
"2022",2133,2,"female",69,"Married",1946,1970,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",24900,50900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2023",2134,2,"male",87,"Married",1928,1958,"Otherse",0,1,"College or greater",0,"No",18600,27000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"2024",2135,2,"female",69,"Married",1946,1964,"white",1,1,"High school",0,"No",0,10000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2025",2136,2,"female",88,"Widowed",1927,1945,"white",0,1,"High school",0,"No",12000,63000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2026",2137,2,"male",68,"Married",1947,1971,"white",0,1,"College or greater",30,"Yes",505000,518000,477000,0,0,"Not a veteran","PM","PM",0,"Employed"
"2027",2138,2,"male",73,"Married",1942,1991,"white",0,1,"College or greater",0,"No",100300,100300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2028",2139,1,"female",81,"Widowed",1934,1962,"white",0,1,"High school",0,"No",7200,7200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2029",2140,3,"male",77,"Married",1938,1959,"white",0,1,"High school",0,"No",12800,79200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2030",2142,1,"female",78,"Widowed",1937,1957,"white",0,1,"College or greater",0,"No",143300,143300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2031",2143,2,"male",73,"Married",1942,1967,"white",0,1,"High school",0,"No",17600,33600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2032",2144,1,"female",80,"Widowed",1935,1976,"white",0,1,"High school",0,"No",9000,9000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2033",2145,2,"female",67,"Married",1948,1964,"white",0,1,"High school",0,"No",8000,21000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2034",2146,5,"male",72,"Married",1943,1981,"white",0,1,"High school",0,"No",57200,66000,0,0,0,"Veteran",NA,NA,1,"Not in labor force"
"2035",2147,1,"female",83,"Widowed",1932,1954,"white",0,1,"High school",0,"No",11600,11600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2036",2148,2,"male",76,"Married",1939,1956,"white",0,1,"College or greater",0,"No",91000,91000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"2037",2149,2,"female",66,"Married",1949,1984,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",27001,57001,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2038",2150,2,"male",80,"Married",1935,1974,"Black",0,1,"High school",0,"No",9600,15600,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"2039",2151,1,"female",70,"Widowed",1945,1967,"white",0,1,"College or greater",20,"Yes",42600,42600,18800,0,0,"Not a veteran","PM","PM",0,"Employed"
"2040",2152,4,"male",78,"Married",1937,1962,"white",0,1,"College or greater",0,"No",34700,64800,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"2041",2153,1,"female",71,"Never married",1944,0,"white",0,1,"College or greater",0,"No",46390,46390,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2042",2154,2,"female",65,"Married",1950,1987,"white",0,1,"College or greater",0,"No",9600,67600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2043",2155,2,"male",71,"Married",1944,2006,"white",0,1,"College or greater",32,"Yes",48100,58700,29000,0,0,"Not a veteran","PM","PM",0,"Employed"
"2044",2156,2,"male",82,"Married",1933,1991,"white",0,1,"High school",0,"No",49800,57800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2045",2157,2,"male",80,"Married",1935,1978,"Black",0,1,"College or greater",0,"No",55400,90100,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"2046",2158,1,"male",70,"Never married",1945,0,"white",0,1,"High school",0,"No",25700,25700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2047",2159,2,"male",68,"Married",1947,1966,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",47000,61000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2048",2160,1,"female",83,"Divorced",1932,2000,"Black",0,1,"College or greater",0,"No",112100,112100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2049",2161,2,"male",72,"Married",1943,1964,"white",0,1,"College or greater",0,"No",51500,60500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2050",2162,2,"male",77,"Married",1938,1962,"white",0,1,"High school",0,"No",34140,42520,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2051",2163,8,"female",70,"Married",1945,1965,"Black",0,1,"High school",0,"No",18600,65800,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"2052",2164,2,"male",68,"Married",1947,1978,"white",0,1,"College or greater",42,"Yes",72300,108900,0,40000,0,"Veteran",NA,NA,0,"Employed"
"2053",2165,2,"male",68,"Married",1947,1971,"Black",0,1,"College or greater",0,"No, but worked 1-5 yrs age",30200,38640,0,0,0,"Veteran",NA,NA,0,"Unemployed"
"2054",2166,2,"male",72,"Married",1943,1964,"white",0,1,"College or greater",0,"No",19700,40300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2055",2167,1,"female",65,"Divorced",1950,1986,"white",0,1,"College or greater",44,"Yes",76000,76000,50000,0,0,"Not a veteran","PM","PM",0,"Employed"
"2056",2168,2,"female",68,"Married",1947,1965,"white",0,1,"High school",0,"No",25200,55500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2057",2169,4,"male",66,"Married",1949,1974,"white",0,1,"Less than high school",0,"No",24800,76500,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"2058",2170,2,"male",88,"Married",1927,1948,"white",0,1,"High school",0,"No",66800,76100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2059",2171,1,"male",78,"Divorced",1937,1978,"white",0,1,"High school",0,"No",29800,29800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2060",2172,3,"male",73,"Married",1942,1983,"white",0,1,"Less than high school",0,"No",61500,61500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2061",2173,1,"female",65,"Widowed",1950,1982,"Asian",0,0,"College or greater",0,"No",0,0,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2062",2174,1,"female",73,"Divorced",1942,1962,"white",0,1,"High school",0,"No",27700,27700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2063",2175,2,"female",66,"Widowed",1949,1969,"white",0,1,"High school",48,"Yes",45800,45800,0,35000,0,"Not a veteran",NA,NA,0,"Employed"
"2064",2176,1,"male",66,"Divorced",1949,1971,"white",0,1,"High school",0,"No",9000,9000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"2065",2177,2,"female",78,"Married",1937,1985,"white",0,1,"College or greater",0,"No",12000,22191,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2066",2178,2,"female",72,"Married",1943,1994,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",17800,49800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2067",2179,2,"male",71,"Married",1944,1997,"white",0,1,"College or greater",40,"Yes",48900,64400,24000,10000,0,"Not a veteran","PM","PM",0,"Employed"
"2068",2180,2,"male",74,"Married",1941,1989,"white",0,1,"High school",40,"Yes",48400,54000,31200,0,0,"Not a veteran","PM","PM",0,"Employed"
"2069",2181,3,"female",72,"Married",1943,1990,"white",0,1,"High school",30,"Yes",19100,47100,8600,0,0,"Not a veteran",NA,NA,0,"Unemployed"
"2070",2182,2,"male",67,"Married",1948,1967,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",21300,50100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2071",2183,2,"male",65,"Married",1950,1994,"white",0,1,"High school",40,"Yes",31000,34600,22000,0,0,"Veteran","PM","PM",0,"Employed"
"2072",2184,2,"female",87,"Widowed",1928,1951,"white",0,1,"College or greater",0,"No",80600,103900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2073",2185,2,"female",74,"Married",1941,1967,"white",0,1,"College or greater",0,"No",27900,140600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2074",2186,1,"female",71,"Divorced",1944,2011,"white",0,1,"High school",0,"No",15200,15200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2075",2187,2,"male",67,"Married",1948,1967,"white",0,1,"College or greater",50,"Yes",32370,45370,4600,1600,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2076",2188,2,"female",78,"Married",1937,1954,"white",0,1,"High school",0,"No",7000,41600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2077",2189,1,"female",69,"Never married",1946,0,"white",0,1,"College or greater",6,"Yes",16240,16240,240,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2078",2190,2,"male",68,"Married",1947,1968,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",32900,47400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2079",2191,2,"female",84,"Married",1931,1950,"white",0,1,"College or greater",0,"No",3600,48600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2080",2192,2,"female",75,"Married",1940,1960,"white",0,1,"College or greater",0,"No",3300,20210,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2081",2193,3,"male",68,"Married",1947,1985,"white",0,1,"High school",0,"No",16200,67400,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"2082",2194,1,"female",73,"Widowed",1942,1990,"white",0,1,"High school",0,"No",33800,33800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2083",2195,2,"male",79,"Married",1936,1955,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",16000,22700,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"2084",2196,1,"female",85,"Widowed",1930,1953,"white",0,1,"High school",0,"No",23000,23000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2085",2197,2,"male",68,"Married",1947,1977,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",27500,68800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2086",2198,1,"male",70,"Widowed",1945,1965,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",25100,25100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2087",2199,2,"female",66,"Married",1949,1971,"white",0,1,"College or greater",16,"Yes",33700,71700,2500,0,0,"Not a veteran","PM","PM",0,"Employed"
"2088",2200,2,"male",83,"Married",1932,1995,"Black",0,1,"College or greater",0,"No, but worked 1-5 yrs age",52000,81800,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"2089",2201,1,"female",76,"Never married",1939,0,"white",0,1,"High school",0,"No",15100,15100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2090",2202,2,"male",76,"Married",1939,1961,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",54000,71900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2091",2203,1,"female",67,"Divorced",1948,1966,"white",0,1,"High school",20,"Yes",38300,38300,14000,0,0,"Not a veteran","PM","PM",0,"Employed"
"2092",2204,1,"female",70,"Never married",1945,0,"Black",0,1,"College or greater",40,"Yes",59510,59510,56000,0,0,"Veteran","PM","PM",0,"Employed"
"2093",2205,2,"female",68,"Married",1947,1965,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",36900,70500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2094",2206,1,"female",79,"Widowed",1936,1955,"white",0,1,"High school",0,"No",29100,29100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2095",2207,1,"male",68,"Divorced",1947,1989,"white",0,1,"College or greater",44,"Yes",66200,66200,47000,0,0,"Veteran","PM","PM",0,"Employed"
"2096",2208,2,"female",75,"Married",1940,1959,"Otherse",0,1,"High school",0,"No, but worked 1-5 yrs age",21800,130100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2097",2209,2,"female",65,"Married",1950,1980,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",33000,62000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2098",2210,2,"female",66,"Married",1949,1974,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",19200,61200,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"2099",2211,1,"female",78,"Widowed",1937,1952,"Asian",0,1,"Less than high school",0,"No",13490,13490,0,0,190,"Not a veteran",NA,NA,0,"Not in labor force"
"2100",2212,2,"female",69,"Married",1946,1976,"white",0,1,"College or greater",0,"No",31100,66900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"2101",2213,1,"male",67,"Never married",1948,0,"white",0,1,"College or greater",25,"Yes",43500,43500,0,11500,0,"Not a veteran","PM","PM",0,"Employed"
"2102",2214,2,"female",65,"Married",1950,1991,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",14400,37600,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"2103",2215,1,"female",87,"Widowed",1928,1945,"white",0,1,"High school",0,"No",32000,32000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
